date,tem,srd,vpd,wind,dir
1/14/86,276.2027403,118.9169049,0.310574797,0.695482566,44.0012207
1/15/86,278.9184696,80.52820794,0.358764848,0.753895129,194.0009003
1/16/86,278.6008246,120.7784452,0.37808072,0.550437336,201.0020905
1/17/86,279.7488835,121.7722236,0.43198252,0.580769597,155.0013123
1/18/86,281.2100262,123.415569,0.506699105,0.454569916,29.99884033
1/19/86,282.2136524,124.4398284,0.558581163,0.456627876,88.00244141
1/20/86,282.6833734,125.0755421,0.600625732,1.073408833,186.9997101
1/21/86,281.701187,127.1060819,0.564205705,0.973960402,349.9992371
1/22/86,281.4948627,125.5160612,0.549808061,0.669967278,64.99931335
1/23/86,283.2398321,126.3453424,0.665528344,0.811703652,179.9985199
1/24/86,282.6426615,132.7603228,0.662986486,0.667132723,331.0007019
1/25/86,280.8890609,134.0169332,0.585919516,0.74394807,31.00135803
1/26/86,279.9331313,135.46678,0.524648765,0.554638042,29.99884033
1/27/86,279.3284287,137.1713255,0.470052148,0.289563543,40.99914551
1/28/86,279.3714668,137.4885585,0.466833926,0.362296615,109.9975739
1/29/86,280.6166283,136.2967189,0.513586896,0.578051921,98.99726868
1/30/86,280.3702028,67.54708575,0.466383608,0.579064078,92.99859619
1/31/86,283.243708,130.8644397,0.583840414,1.153620961,192.0013428
2/1/86,282.5279347,118.7178624,0.568127601,0.500363882,70.99798584
2/2/86,281.8150574,144.9305301,0.54356842,0.811405913,192.9983826
2/3/86,281.0288033,148.1973778,0.540631535,1.08281816,205.9982452
2/4/86,279.8109331,150.4689855,0.50389376,1.144745051,31.00135803
2/5/86,278.6007813,152.5391236,0.461075175,0.989145225,262.9993286
2/6/86,279.3462824,63.68766776,0.43869042,1.653001506,214.0019531
2/7/86,277.9267718,124.8564545,0.382887437,0.873640849,251.9990234
2/8/86,278.666042,105.4347416,0.409117597,0.546694678,112.0026093
2/9/86,277.1560879,87.13430808,0.393435671,1.297917614,37.00003052
2/10/86,276.2631038,162.3089795,0.44733612,1.143896772,262.0022888
2/11/86,277.0801681,158.0397757,0.430321048,1.584554978,205.9982452
2/12/86,278.9190186,120.9587701,0.435464583,1.034556346,168.9982147
2/13/86,283.0408781,114.0369222,0.599407247,2.566940013,212.9994354
2/14/86,282.5232344,142.8597001,0.584875897,1.371752205,214.0019531
2/15/86,282.3177452,95.87676021,0.491735843,1.862285375,153.9987946
2/16/86,284.0358426,137.6651542,0.657892937,2.748168086,220.9976654
2/17/86,283.9989659,142.2156354,0.650004112,2.03913406,216.9985504
2/18/86,285.6926286,160.6129006,0.755218741,1.865687483,212.0023956
2/19/86,286.7842419,145.1313483,0.830849197,2.618033409,205.9982452
2/20/86,284.3572255,177.6213577,0.712829841,1.571483311,214.9989929
2/21/86,280.8869862,180.0524028,0.562154172,0.675754212,259.0002136
2/22/86,281.4856526,179.7911453,0.601943359,0.511983937,203.9986877
2/23/86,282.5277554,180.5696698,0.630644284,0.721232394,229.0013733
2/24/86,283.7142642,182.7298622,0.699866757,0.475154185,14.99942112
2/25/86,283.7008479,185.939045,0.695012178,0.369316523,70.99798584
2/26/86,283.7743379,187.6607333,0.713755283,0.268057243,33.99795532
2/27/86,283.240727,190.1811006,0.68839924,0.877016486,22.00061035
2/28/86,281.1853165,196.206418,0.579399343,0.567731549,44.9982605
3/1/86,281.3222789,201.3757908,0.577720589,0.44246729,116.998764
3/2/86,282.7924804,157.359983,0.610541007,0.370025605,24.00016785
3/3/86,284.5901838,199.1781364,0.70864823,0.736002469,31.00135803
3/4/86,284.0728295,206.621745,0.699522618,0.350426475,312.9992065
3/5/86,283.3454167,210.0071397,0.665205126,0.428863332,138.9993744
3/6/86,283.5416614,209.5936561,0.678995174,0.522934167,199.002533
3/7/86,285.2185713,209.6611833,0.757719328,1.148561316,210.9998779
3/8/86,285.7310392,106.6714793,0.731748623,2.174954494,233.9975281
3/9/86,285.3781143,167.5160932,0.747113213,2.863456132,199.002533
3/10/86,282.8084542,125.8039321,0.590697498,1.717162484,229.0013733
3/11/86,284.6322261,176.1253068,0.729178829,1.952709409,235.0000458
3/12/86,283.4677878,190.6799673,0.719057145,1.636994557,229.0013733
3/13/86,283.7621537,204.5064414,0.733644152,1.733432706,216.0015106
3/14/86,283.8957061,142.3296709,0.681339065,1.687895533,223.0027008
3/15/86,282.6728107,199.386126,0.664882413,1.289416137,159.0004272
3/16/86,283.2442091,147.308657,0.624700233,1.881660578,249.9994659
3/17/86,283.4173407,191.4465923,0.662001369,1.492209472,283.997406
3/18/86,282.2839772,220.2652147,0.667496326,1.762511096,321.9999695
3/19/86,282.4316104,235.5061723,0.688693152,0.937944343,16.00193787
3/20/86,285.1221673,236.4597735,0.847435906,0.727731034,79.99873352
3/21/86,287.2619811,238.9013008,1.003016636,0.426575996,122.0003967
3/22/86,289.0517707,240.2380305,1.148869461,0.496165974,125.9995117
3/23/86,290.0226627,239.5697138,1.203700235,0.726130847,172.9973297
3/24/86,290.5424469,216.7484444,1.29185298,1.411031242,218.0010681
3/25/86,290.7571614,243.7919366,1.315295484,0.976832948,48.00033569
3/26/86,290.8185924,244.9470151,1.248850831,1.242281674,66.00183105
3/27/86,291.4024893,247.3933261,1.328533576,0.92533294,74.00006104
3/28/86,292.4255345,240.7866187,1.384578643,0.851794749,90.9990387
3/29/86,293.5227225,226.5236677,1.458542714,0.550251379,222.0001831
3/30/86,293.5627926,242.9543795,1.491992592,1.127099485,235.0000458
3/31/86,291.0408655,230.7201085,1.196299209,0.958960187,155.9983521
4/1/86,289.351659,188.202357,0.937964612,1.787924935,227.9988556
4/2/86,284.2574519,176.0550131,0.644275838,3.185150252,270.9975586
4/3/86,283.909455,213.4508411,0.688217214,1.341868777,109.9975739
4/4/86,285.8526505,152.6450503,0.726414552,0.629600268,92.99859619
4/5/86,287.6884376,256.5478022,0.955498917,1.383203582,125.9995117
4/6/86,289.0246103,184.9973443,1.091793965,1.598234496,214.0019531
4/7/86,287.3933489,210.2326152,0.986521113,1.773381147,218.0010681
4/8/86,287.4448033,277.2579981,1.030284622,1.814721691,229.0013733
4/9/86,287.3952006,277.9108534,1.056649802,1.338617579,257.0006409
4/10/86,288.1739287,266.426536,1.047611367,0.608980212,236.9996033
4/11/86,289.6958715,277.2755712,1.197145003,1.665100582,207.0007629
4/12/86,289.1854771,239.0096878,1.117160293,3.027447012,240.9987183
4/13/86,285.0278804,274.7499369,0.881265006,2.916857132,40.99914551
4/14/86,282.7516416,251.8183968,0.754565029,1.417655292,101.9993439
4/15/86,289.0529383,207.4262441,1.143472568,1.393576274,203.0016479
4/16/86,290.3493032,268.2614352,1.244889009,2.994313658,244.9978333
4/17/86,284.3994358,182.2501032,0.807252271,2.846966793,305.9980164
4/18/86,282.4712187,227.3598604,0.742725589,1.193005081,316.0012817
4/19/86,285.7636933,291.788398,0.99742549,0.894069199,321.9999695
4/20/86,290.0344609,290.5111131,1.335550961,0.780748939,11.00030613
4/21/86,293.6420762,291.0346499,1.586094234,0.694225521,170.0007324
4/22/86,295.2595905,285.1634095,1.817061313,1.595931307,218.9981079
4/23/86,291.6941402,247.2366968,1.4310189,2.731753361,207.0007629
4/24/86,290.9839836,280.3416533,1.394580217,3.10777754,220.9976654
4/25/86,289.3606202,275.8082118,1.23728874,3.358607347,262.0022888
4/26/86,285.4710141,191.0749345,0.933535578,2.714949037,318.9978943
4/27/86,284.8719931,304.6507874,0.995457477,0.605043045,199.002533
4/28/86,291.2225647,303.4452377,1.565554895,1.740367944,220.9976654
4/29/86,292.7003703,308.0013943,1.702076274,2.547720741,223.9997406
4/30/86,293.5268522,305.774694,1.743736352,1.502075073,210.9998779
5/1/86,294.0408279,305.961821,1.851430042,1.6160615,199.9995728
5/2/86,295.6896894,256.0259895,2.048711199,1.488323763,203.0016479
5/3/86,296.0199145,317.8581154,2.06229636,2.358436588,216.0015106
5/4/86,291.341548,319.1511071,1.457729046,3.847843238,242.9982758
5/5/86,288.7707006,325.4445189,1.338534519,1.442515426,210.9998779
5/6/86,288.0532603,274.7417392,1.142727794,3.76834507,220.0006256
5/7/86,284.5814765,158.9062005,0.749452965,2.184120494,246.9973907
5/8/86,284.7452211,290.6348143,0.883829086,2.241360532,262.0022888
5/9/86,286.4626805,269.5178189,0.974949623,1.686056305,207.9978027
5/10/86,290.0919204,330.6311227,1.436907618,2.068659303,216.0015106
5/11/86,290.852583,330.8535457,1.533483185,2.482528137,225.0022583
5/12/86,291.3738395,331.1922795,1.600025805,1.287127675,338.9989319
5/13/86,293.285139,329.6165061,1.723639644,1.285225014,240.0016785
5/14/86,293.411649,318.1557516,1.821681299,1.872340902,229.9984131
5/15/86,293.487728,214.2622656,1.587086188,1.759778073,260.0027161
5/16/86,291.8201974,278.1449336,1.439360267,2.061885871,355.000885
5/17/86,288.2520502,336.2456016,1.226820798,1.615387921,344.9976196
5/18/86,292.865283,335.6592017,1.759525418,0.319999887,179.9985199
5/19/86,296.3274082,334.542337,2.176368585,0.807914272,209.9973602
5/20/86,298.28995,336.2828928,2.534379749,2.272143555,214.9989929
5/21/86,295.83994,331.188812,2.1878878,3.491201704,233.0004883
5/22/86,292.9838,341.563692,1.794051652,1.62359406,7.998230457
5/23/86,294.3042757,322.8455994,1.957825841,1.180541092,272.000061
5/24/86,297.6285473,337.705095,2.388151597,0.847202701,37.00003052
5/25/86,298.8707295,337.1215598,2.536055861,0.866695842,320.9974365
5/26/86,300.4487058,334.9274897,2.846060525,1.093134618,20.99809265
5/27/86,299.640399,302.1425444,2.669030499,1.386588144,20.00105286
5/28/86,300.3469303,313.1038413,2.783474763,1.479495853,359
5/29/86,298.8601063,333.0852669,2.498952827,1.802850058,25.99972534
5/30/86,298.1399894,315.7769059,2.256652692,1.420673611,20.00105286
5/31/86,298.2518742,336.4826606,2.243782848,0.909984843,357.997467
6/1/86,299.4507249,327.553707,2.513882879,1.610903264,42.00166321
6/2/86,298.4716195,318.1206793,2.275256521,0.868532467,25.00268555
6/3/86,299.6436071,315.5036153,2.494506176,1.049775261,277.001709
6/4/86,301.0600214,321.0107518,2.730777549,1.141912543,233.0004883
6/5/86,300.2978615,330.7498047,2.631813529,2.863137819,229.0013733
6/6/86,297.6417989,341.5046204,2.453161906,2.188777671,220.9976654
6/7/86,296.8744349,342.9794843,2.43955609,2.361350769,218.0010681
6/8/86,295.9761351,324.7910994,2.22230485,1.728182586,281.9978638
6/9/86,294.8904834,314.7606633,1.926269198,2.07885636,351.00177
6/10/86,294.569167,336.3207702,1.819884843,1.057905083,279.0012512
6/11/86,297.843816,338.4351685,2.352308276,0.671754919,218.0010681
6/12/86,300.3938226,338.5120347,2.896641307,1.544887681,227.0018158
6/13/86,299.7257864,342.7451135,2.91645563,2.024093695,229.9984131
6/14/86,299.2124185,345.6342168,2.921029505,2.292491483,225.9992981
6/15/86,299.6180597,343.3423188,2.983592596,2.28985452,227.0018158
6/16/86,301.1584424,343.3826886,3.194792478,2.119002694,225.9992981
6/17/86,302.1676731,316.4265365,3.295780852,1.540137163,229.9984131
6/18/86,300.8646814,337.4531415,2.962149474,2.350534554,233.0004883
6/19/86,300.0508951,343.2240634,2.963817165,2.036463517,225.9992981
6/20/86,299.4917831,346.4392029,2.951943425,2.284672326,229.0013733
6/21/86,298.9266744,348.0995617,2.920724176,1.810194963,236.9996033
6/22/86,300.7440304,344.2229988,3.195613058,0.564055023,59.00064087
6/23/86,302.6473005,335.8683661,3.393604162,0.83499311,179.0014801
6/24/86,301.6768271,293.7312183,2.9256321,1.257719998,136.9998169
6/25/86,300.2464539,299.6031495,2.427466667,1.10699656,90.0019989
6/26/86,301.9384744,333.5151054,2.87479049,0.70483102,160.9999847
6/27/86,304.2141585,332.656995,3.554376152,1.045969019,231.9979706
6/28/86,303.2384321,236.461734,3.441039664,2.313510507,235.0000458
6/29/86,302.4264545,324.8302761,3.136111682,2.422821684,242.001236
6/30/86,301.8709849,322.4037833,2.911248525,1.675035735,255.0010986
7/1/86,302.130807,313.6152209,3.101937318,1.349261892,227.0018158
7/2/86,303.8415016,288.6001135,3.37494639,1.092456041,225.9992981
7/3/86,302.9196984,240.3756021,2.943463236,2.294550019,231.0009308
7/4/86,301.5620241,303.2325546,2.546962655,4.059984022,227.0018158
7/5/86,299.4863148,313.2471699,2.355157382,3.646543502,223.0027008
7/6/86,298.2825458,314.3267557,2.398742732,2.535505923,222.0001831
7/7/86,299.1077271,201.3310328,2.296512815,2.024525771,196.0004578
7/8/86,299.769732,306.617545,2.49158829,1.834969519,227.0018158
7/9/86,300.1765762,317.5782859,2.600513318,2.832296735,238.9991608
7/10/86,299.542701,320.8309555,2.67088085,2.592485648,251.0019836
7/11/86,300.7436942,321.0358313,3.018317121,2.614394761,244.0007935
7/12/86,301.744018,316.7448278,3.109706594,2.449274698,235.0000458
7/13/86,302.4552311,311.5046982,3.239402722,2.651481796,247.9999084
7/14/86,303.6413047,258.3248086,3.360079829,1.3197693,212.9994354
7/15/86,301.5663657,230.0523774,2.49746663,2.72703461,227.0018158
7/16/86,298.6140162,303.1409475,2.15345248,3.105597165,216.0015106
7/17/86,298.7746554,311.5340675,2.181535831,2.077188118,225.9992981
7/18/86,299.4547442,307.2412071,2.370527701,1.848638778,240.0016785
7/19/86,300.8808248,302.8898095,2.645359398,0.968148681,188.0022278
7/20/86,301.4934874,273.3967851,2.583229549,0.67240479,199.9995728
7/21/86,298.9933046,256.9332147,2.101337031,1.785029877,201.0020905
7/22/86,293.0064169,174.7772607,1.158808087,1.740765913,229.0013733
7/23/86,296.3074412,235.9875982,1.650311043,1.332121428,238.002121
7/24/86,297.2738987,268.6115383,1.952727867,1.328270067,220.9976654
7/25/86,299.7337027,309.4659548,2.440337382,1.46510208,222.0001831
7/26/86,298.4720142,310.5823124,2.345429618,2.583364601,227.9988556
7/27/86,298.1265703,314.7606858,2.46976394,2.056659133,223.0027008
7/28/86,299.1997277,313.6076319,2.711644616,2.056536253,231.9979706
7/29/86,300.8809586,310.0515932,2.930044746,2.333818085,238.002121
7/30/86,301.4765855,310.5932748,3.055328369,1.827880606,240.9987183
7/31/86,300.8297087,306.6266147,2.877911869,1.304519612,242.9982758
8/1/86,301.560593,296.6332759,2.863400671,1.77602321,249.0024261
8/2/86,301.1192143,290.5547939,2.755464208,2.028238539,244.9978333
8/3/86,301.2154844,290.9944214,2.702697266,2.242948883,242.001236
8/4/86,301.3343457,288.3304028,2.650885841,1.893404822,244.9978333
8/5/86,301.2997395,264.574171,2.604989284,1.857290661,251.0019836
8/6/86,300.825286,276.3072903,2.48301898,1.761544058,266.0014038
8/7/86,301.0100815,286.0104499,2.485107216,1.371271144,257.9976807
8/8/86,301.4666394,278.4510317,2.52386159,1.520579217,259.0002136
8/9/86,300.3423956,279.961615,2.427044901,1.160105894,253.0015411
8/10/86,300.7107407,253.9965586,2.508217041,1.155912884,240.9987183
8/11/86,300.8545296,271.1524309,2.422079481,1.572074029,240.0016785
8/12/86,300.7882308,239.0439534,2.26170185,1.727062307,242.001236
8/13/86,300.5470706,244.2526947,2.28345408,1.741154756,257.0006409
8/14/86,300.443832,275.1397518,2.384259392,1.854977333,253.9985809
8/15/86,301.180496,277.2426224,2.562691906,1.829651085,240.0016785
8/16/86,300.9753505,278.3643733,2.561731287,1.987118278,238.9991608
8/17/86,301.932672,274.0250386,2.769194671,1.654615286,220.0006256
8/18/86,302.4806873,249.0239961,2.716983163,1.79135889,214.9989929
8/19/86,302.0649305,267.4307754,2.539936145,2.07499602,240.9987183
8/20/86,301.8426165,233.7454353,2.362977344,1.23832306,233.9975281
8/21/86,301.4217511,224.0259684,2.312715245,1.799455184,255.9981384
8/22/86,299.9677616,218.23099,1.951319522,0.527825582,251.0019836
8/23/86,299.9905971,247.6965101,2.062314274,0.840288572,223.9997406
8/24/86,299.4641702,236.5003639,1.925571174,1.119558081,216.0015106
8/25/86,299.1480507,237.0959544,1.835275005,1.142812129,242.9982758
8/26/86,299.3390976,235.1868526,1.957577992,0.592132768,177.9989624
8/27/86,299.7987493,245.2289748,2.037184586,1.11463194,196.9974976
8/28/86,298.5471597,195.0631227,1.683625271,1.580251421,218.9981079
8/29/86,297.7603146,233.0382756,1.644274366,1.477618342,244.0007935
8/30/86,297.1446105,234.5944696,1.648341937,2.051924437,238.9991608
8/31/86,296.6254412,236.0909148,1.681338522,1.656779745,236.9996033
9/1/86,297.7026038,236.8561403,2.060891104,1.201311669,246.9973907
9/2/86,297.5935445,236.7540742,2.099073451,1.612947207,301.9989014
9/3/86,298.333172,252.6709214,2.126446596,0.65632577,340.0014648
9/4/86,298.5002347,252.4800082,2.196562786,0.682226738,277.001709
9/5/86,300.1654488,251.1136841,2.570461328,0.679708822,236.0025635
9/6/86,301.1935218,250.4366783,2.795723891,1.105348448,225.9992981
9/7/86,301.1943417,224.6018137,2.735876193,1.840155555,218.9981079
9/8/86,298.2462757,231.0458977,2.104879398,2.973783899,218.9981079
9/9/86,296.2752801,215.962197,1.686369409,3.720191743,233.0004883
9/10/86,293.0687559,242.103528,1.503725801,2.369120813,283.0003662
9/11/86,292.5835299,244.3970455,1.57190553,0.794687702,194.0009003
9/12/86,294.3453242,205.9167936,1.75841142,1.595085204,199.002533
9/13/86,295.7462915,180.55693,1.816259868,2.186749911,212.9994354
9/14/86,294.1484416,240.7699353,1.780414287,2.29967449,201.9991302
9/15/86,294.5768435,230.750751,1.845896656,2.358539662,216.0015106
9/16/86,294.4044644,233.6562074,1.840298172,2.498284963,218.0010681
9/17/86,292.7743596,214.0294181,1.713146262,2.13181924,218.0010681
9/18/86,292.7057428,198.0288835,1.617697255,2.542680361,205.9982452
9/19/86,293.2250979,204.279668,1.687435518,2.911249728,209.9973602
9/20/86,293.4000757,220.7591461,1.635066964,3.00306532,214.9989929
9/21/86,293.7924579,201.7042691,1.633607204,2.406823638,199.002533
9/22/86,288.8967485,92.20864268,0.962495415,1.423092517,188.9992676
9/23/86,289.345086,158.8009245,0.910663191,1.777022135,214.0019531
9/24/86,287.6868745,130.8608015,0.8878859,4.126300667,214.9989929
9/25/86,285.2812662,161.6181735,0.708177897,3.671434293,220.9976654
9/26/86,286.9543012,219.397726,0.90444006,2.578067116,214.0019531
9/27/86,286.4149636,191.3457625,0.942318277,2.15800308,231.9979706
9/28/86,286.3553291,121.8141646,0.734148412,0.649560965,344.0005798
9/29/86,287.7931685,207.9389729,0.895491506,0.829890613,238.9991608
9/30/86,287.76707,211.1102265,0.990263835,1.712790587,194.0009003
10/1/86,289.9862653,208.8790482,1.164724615,1.794615027,205.0012054
10/2/86,289.0585345,144.8064185,0.988738688,2.903873575,238.002121
10/3/86,286.9142216,150.9432041,0.819931811,1.448142145,7.998230457
10/4/86,286.869531,205.6118819,0.846671144,1.100800527,44.9982605
10/5/86,287.7063593,201.4784037,0.909700084,1.645796492,44.9982605
10/6/86,289.3656716,178.6434992,0.974053528,1.137365812,27.99928284
10/7/86,290.7766629,196.5695196,1.082414709,0.552735147,27.99928284
10/8/86,292.5093246,193.0617944,1.301973913,0.423916008,92.99859619
10/9/86,293.115017,177.9498981,1.415319572,0.774241801,199.9995728
10/10/86,286.7112005,100.336376,0.569076134,1.284896227,227.9988556
10/11/86,285.9258183,147.6835189,0.570512128,1.630365212,14.00238132
10/12/86,281.9787512,113.9681893,0.476669213,1.395728975,270.0005188
10/13/86,282.294555,192.3951569,0.625269467,0.514111927,183.9976349
10/14/86,285.2535575,189.1274319,0.783199357,0.653429169,75.00257874
10/15/86,287.2760939,185.7663966,0.855409091,0.985239364,77.00213623
10/16/86,288.2478613,174.9148126,0.928278902,0.831714072,168.9982147
10/17/86,290.1545819,177.5748244,1.097467558,1.301577958,177.9989624
10/18/86,289.1303856,178.1281951,1.034116448,1.844794933,196.0004578
10/19/86,286.9722141,169.1531801,0.927946389,1.615475523,233.9975281
10/20/86,285.2154191,153.5523727,0.768642831,1.337558158,238.9991608
10/21/86,284.2848964,175.2555266,0.70786259,1.360261025,222.0001831
10/22/86,285.5087014,173.2665965,0.749415315,0.737252362,64.00227356
10/23/86,286.2579731,171.2085824,0.803004467,0.567486467,353.9983521
10/24/86,287.3674693,165.2469938,0.901573024,0.499760811,318.9978943
10/25/86,287.520117,168.0494842,0.950723081,1.123406903,11.99734497
10/26/86,287.5681029,167.4884179,0.957903125,0.399568519,201.0020905
10/27/86,288.0192451,136.3838139,0.974779658,0.896422923,218.9981079
10/28/86,288.2699085,163.6405339,1.016202417,0.778343527,118.9983215
10/29/86,288.8455507,94.44351217,0.925234066,0.640807935,205.0012054
10/30/86,288.9418978,158.6319121,1.022728576,1.756537067,233.9975281
10/31/86,286.1750709,100.3223153,0.599144708,1.067231483,29.00180054
11/1/86,282.651321,76.02350827,0.385299543,1.787615355,31.99839783
11/2/86,284.7104858,147.2305507,0.570930966,2.235935398,22.99765015
11/3/86,284.644046,148.8164084,0.609273594,1.504241291,351.001784
11/4/86,284.3982863,149.1712509,0.655391466,0.842552295,244.0007935
11/5/86,285.3591689,147.725863,0.756736445,0.796386497,218.0010681
11/6/86,284.0817219,81.11023649,0.696787521,2.206915438,264.9988708
11/7/86,279.5870818,147.0648084,0.523122763,2.31282581,246.9973907
11/8/86,278.4380202,146.8160618,0.506337691,2.024454739,33.99795532
11/9/86,278.8396439,144.2071983,0.515341829,0.66854515,257.0006409
11/10/86,280.2588092,142.9278593,0.579937763,0.881707457,105.9984589
11/11/86,281.5054369,139.9508058,0.642724556,0.402564171,42.998703
11/12/86,282.1071555,137.986302,0.614088199,0.901115736,77.99917603
11/13/86,282.2566187,137.3398743,0.603987326,0.732596691,175.0023651
11/14/86,283.7575889,135.4910397,0.709053703,0.886716925,212.0023956
11/15/86,284.798788,123.3352369,0.766861335,1.713852567,225.9992981
11/16/86,285.8059597,126.2154654,0.78970996,1.771995366,223.9997406
11/17/86,286.2881395,126.3559133,0.763749898,1.803489673,216.9985504
11/18/86,282.5323566,46.84096574,0.306917246,0.91207151,231.9979706
11/19/86,284.236404,126.8811792,0.450743992,1.732941178,242.9982758
11/20/86,284.6091561,126.9959509,0.565650678,0.40664855,190.0017853
11/21/86,284.15326,124.041164,0.590190649,1.181051583,292.0011292
11/22/86,282.5417445,128.1982676,0.565409893,1.378928513,3.999115705
11/23/86,279.0911413,127.6862737,0.508455815,1.498815011,290.0015564
11/24/86,279.9992483,123.3256953,0.531721143,0.434912854,242.001236
11/25/86,280.0053929,89.68160292,0.42331933,0.746054733,342.9980469
11/26/86,281.678613,122.9682589,0.499584024,0.837180323,192.0013428
11/27/86,281.0053088,121.467343,0.512553594,0.550007519,92.99859619
11/28/86,281.7681282,116.1706491,0.505108745,0.57412098,151.9992371
11/29/86,283.2774182,105.2062049,0.634654143,1.460546573,264.9988708
11/30/86,279.2219056,120.4862654,0.506864238,1.54563503,353.3268092
12/1/86,278.8563147,124.2411853,0.446721417,0.518947447,177.9989624
12/2/86,278.9374639,122.5091961,0.443728099,0.363958771,98.00022888
12/3/86,278.7738023,93.12740466,0.37142555,0.323766299,70.00094604
12/4/86,280.1624195,114.251323,0.416630238,0.563482718,79.00169373
12/5/86,280.7906135,74.8019151,0.387725932,0.481750698,162.9995422
12/6/86,280.8441549,61.50796088,0.212841766,0.691773066,68.00138855
12/7/86,280.8443376,93.76009959,0.308321377,0.635672313,290.9985962
12/8/86,279.0093182,117.4239933,0.311195476,1.250811057,264.9988708
12/9/86,275.4557409,113.9918022,0.27888212,1.595141008,20.00105286
12/10/86,271.7344024,120.9960691,0.273321844,1.298709746,249.0024261
12/11/86,273.0290794,117.9873224,0.26568541,0.292024095,148.0001221
12/12/86,274.3155444,117.522372,0.272528802,0.408400537,83.99784851
12/13/86,275.4598917,116.9868835,0.288778165,0.450692752,81.99829102
12/14/86,276.3497741,110.577589,0.284807763,0.378502218,101.9993439
12/15/86,278.4758076,101.3650577,0.307475268,0.503650046,68.00138855
12/16/86,279.2281212,113.9228792,0.356990288,0.605159833,29.99884033
12/17/86,279.7423147,61.34632482,0.32338451,0.844293811,246.9973907
12/18/86,280.875358,78.48668712,0.388197368,0.908775063,212.9994354
12/19/86,279.5612355,85.04118159,0.326641931,1.006809662,68.99842834
12/20/86,280.3222555,84.51778924,0.355048619,1.483764756,22.99765015
12/21/86,278.8025311,92.3313428,0.366751238,1.53445843,5.001633644
12/22/86,278.081877,115.8444418,0.398786772,0.454133901,183.0005951
12/23/86,276.645593,100.801959,0.29912291,0.363108438,307.0005493
12/24/86,276.7666951,116.9835044,0.330080996,0.622752405,5.086332019
12/25/86,275.2847736,116.9966792,0.293874136,0.514271763,46.0007782
12/26/86,274.8442702,107.4908809,0.28149661,0.363736155,62.00271606
12/27/86,275.6834107,115.7916348,0.283548546,0.524547946,24.00016785
12/28/86,275.846409,115.7728631,0.274168958,0.642667057,338.9989319
12/29/86,276.4455106,117.9420264,0.312000631,0.369746121,214.9989929
12/30/86,276.3314517,119.0291615,0.315984422,0.455496921,77.00213623
12/31/86,276.6770633,113.7155344,0.292650842,0.689131748,359
1/1/87,276.6819577,110.9620311,0.357754041,0.660414998,64.00227356
1/2/87,277.2662418,113.9549777,0.436864673,1.807923557,251.0019836
1/3/87,277.1928419,99.78756585,0.437526452,0.579950671,249.0024261
1/4/87,277.8674666,86.36630299,0.427608759,1.25972108,105.9984589
1/5/87,279.6435827,94.68276727,0.423253831,3.688636978,207.0007629
1/6/87,275.356821,83.56481663,0.264314445,1.161152437,227.0018158
1/7/87,276.2512268,84.49011002,0.277802759,0.673143942,57.99812317
1/8/87,275.4815416,110.4518056,0.27690977,0.970401208,299.0023193
1/9/87,272.8758673,119.024922,0.283342201,1.068151256,340.0014648
1/10/87,273.2307138,119.0960814,0.309674862,0.599962409,329.0011597
1/11/87,273.8528367,119.2305228,0.318029024,0.612418662,22.00061035
1/12/87,274.6985113,119.5956466,0.321930278,0.391142935,48.99737549
1/13/87,275.2674915,118.8874144,0.324884545,0.41113693,127.0020294
1/14/87,275.0267548,114.915433,0.306063954,0.791453825,35.00047302
1/15/87,272.2791902,61.14902856,0.225735761,0.725489304,81.99829102
1/16/87,270.661796,57.36986069,0.149087012,0.805234288,323.0024719
1/17/87,270.567803,125.7737502,0.229526207,2.228279526,16.00193787
1/18/87,270.1077538,125.0547524,0.265568944,1.312384948,290.9985962
1/19/87,272.2819407,103.8244255,0.257636486,1.390268447,238.002121
1/20/87,271.357942,130.2690903,0.281789666,2.625089189,29.99884033
1/21/87,271.2461776,129.7649326,0.291257753,0.740306569,255.0010986
1/22/87,272.8999038,129.8341495,0.308300441,0.408389033,186.0026703
1/23/87,274.8363834,101.1432789,0.324524671,0.764944736,109.9975739
1/24/87,275.6276225,130.743344,0.344610058,1.75721491,233.9975281
1/25/87,277.5430024,130.7323664,0.404761207,0.833546214,214.0019531
1/26/87,279.1201211,133.993653,0.438876902,0.410219764,162.0025024
1/27/87,278.1574839,96.46956078,0.355250002,0.680421259,81.00125122
1/28/87,281.6867358,122.2436457,0.524845826,2.132612386,210.9998779
1/29/87,279.2148054,105.6116239,0.40460802,1.226514939,309.0000916
1/30/87,277.198473,107.8874882,0.316294047,1.434840182,62.00271606
1/31/87,279.6279167,104.897553,0.387746647,1.576581049,20.99809265
2/1/87,280.1747145,143.3748455,0.477277513,0.856550457,262.9993286
2/2/87,281.3239411,138.8904835,0.505520564,0.910984798,194.9979401
2/3/87,281.4544536,136.5661853,0.475439618,0.960852919,172.9973297
2/4/87,280.5674493,130.3027835,0.400599177,1.534857092,292.9981689
2/5/87,278.8161966,153.5293191,0.442204766,1.773016235,14.00238132
2/6/87,279.3203096,154.5338003,0.482182768,1.426102144,29.00180054
2/7/87,280.4694942,153.0134728,0.529264851,0.812496727,31.99839783
2/8/87,280.299709,143.3779007,0.476726345,0.967943425,49.99989319
